+------+-------------+---------------+--------------+------------+
| year | first_name  | last_name     | AMKA         | total_days |
| 2014 | Sofia       | Vasileiou     |  20000000002 |        472 |
| 2014 | Murray      | Broddle       |  12243954876 |        473 |
| 2014 | Ogdan       | Dulson        |  19634353963 |        473 |
| 2014 | Alexandra   | Ioannou       |  20000000068 |        473 |
| 2014 | Clarey      | Jeskin        |  16416128552 |        473 |
| 2014 | Alexandros  | Kouris        |  20000000013 |        473 |
| 2014 | Ealasaid    | Millen        |  12067886294 |        473 |
| 2014 | Vasiliki    | Pappas        |  20000000026 |        473 |
| 2014 | Despina     | Petrou        |  20000000014 |        473 |
| 2014 | Panagiotis  | Samaras       |  20000000065 |        473 |
| 2014 | Petros      | Theodorou     |  20000000029 |        473 |
| 2014 | Sofia       | Alexiou       |  20000000062 |        474 |
| 2014 | Loretta     | Breacher      |  11080704404 |        474 |
| 2014 | Petros      | Dimitriou     |  20000000069 |        474 |
| 2014 | Evangelia   | Karagiannis   |  20000000010 |        474 |
| 2014 | Stephi      | Balsillie     |  14334281355 |        476 |
| 2014 | Maria       | Christodoulou |  20000000020 |        476 |
| 2014 | Alexandros  | Makris        |  20000000033 |        476 |
| 2014 | Irene       | Markou        |  20000000072 |        476 |
| 2014 | Antonis     | Pappas        |  20000000051 |        476 |
| 2014 | Katerina    | Theodorou     |  20000000004 |        476 |
| 2014 | Andriette   | Brake         |  13948546116 |        478 |
| 2014 | Niki        | Katsaros      |  20000000016 |        478 |
| 2014 | Vasiliki    | Katsaros      |  20000000066 |        479 |
| 2014 | Antonis     | Kostopoulos   |  20000000011 |        479 |
| 2014 | Matti       | Kurtis        |  11282999234 |        479 |
| 2014 | Tim         | Schild        |  18639800390 |        479 |
| 2014 | Ioannis     | Vasileiou     |  20000000027 |        479 |
| 2014 | Aris        | Alexiou       |  20000000037 |        480 |
| 2014 | Maria       | Karagiannis   |  20000000060 |        480 |
| 2014 | Alexandra   | Makris        |  20000000008 |        480 |
| 2014 | Alexandros  | Mylonas       |  20000000073 |        480 |
| 2014 | Eldredge    | Peealess      |  10061102069 |        480 |
| 2014 | Alexander   | Portwain      |  15607764854 |        490 |
| 2014 | Katerina    | Raptis        |  20000000024 |        490 |
| 2015 | Alexandros  | Anastasiou    |  20000000053 |        456 |
| 2015 | Vasiliki    | Pappas        |  20000000026 |        456 |
| 2015 | Alexander   | Portwain      |  15607764854 |        458 |
| 2015 | John        | Stavrou       |  20000000021 |        458 |
| 2015 | Maria       | Christodoulou |  20000000020 |        461 |
| 2015 | Antonis     | Oikonomou     |  20000000031 |        461 |
| 2015 | Sofia       | Georgiou      |  20000000042 |        462 |
| 2015 | Maria       | Karagiannis   |  20000000060 |        462 |
| 2015 | Antonis     | Stavrou       |  20000000071 |        462 |
| 2015 | Alexandra   | Ioannou       |  20000000068 |        464 |
| 2015 | Daphne      | Makris        |  20000000058 |        464 |
| 2015 | Markos      | Petrou        |  20000000039 |        464 |
| 2015 | Sofia       | Alexiou       |  20000000062 |        465 |
| 2015 | Alexandra   | Anastasiou    |  20000000028 |        465 |
| 2015 | Daphne      | Anastasiou    |  20000000078 |        465 |
| 2015 | Petros      | Raptis        |  20000000049 |        465 |
| 2015 | Stephi      | Balsillie     |  14334281355 |        466 |
| 2015 | Ogdan       | Dulson        |  19634353963 |        466 |
| 2015 | Artair      | Isakovic      |  14272369915 |        466 |
| 2015 | Vasileios   | Karagiannis   |  20000000035 |        466 |
| 2015 | Vasiliki    | Katsaros      |  20000000066 |        466 |
| 2015 | Irene       | Lazaridis     |  20000000032 |        466 |
| 2015 | Ioannis     | Markou        |  20000000047 |        466 |
| 2015 | Niki        | Pappas        |  20000000076 |        466 |
| 2015 | Katerina    | Theodorou     |  20000000004 |        466 |
| 2015 | Panagiotis  | Christodoulou |  20000000045 |        468 |
| 2015 | Daphne      | Ioannou       |  20000000018 |        468 |
| 2015 | Alexandra   | Makris        |  20000000008 |        468 |
| 2015 | Sofia       | Markou        |  20000000022 |        468 |
| 2015 | Eldredge    | Peealess      |  10061102069 |        468 |
| 2015 | Despina     | Raptis        |  20000000074 |        468 |
| 2015 | Tim         | Schild        |  18639800390 |        468 |
| 2015 | Antonis     | Kostopoulos   |  20000000011 |        469 |
| 2015 | Alexandros  | Kouris        |  20000000013 |        469 |
| 2015 | Daphne      | Kouris        |  20000000038 |        469 |
| 2015 | Matti       | Kurtis        |  11282999234 |        469 |
| 2015 | Ealasaid    | Millen        |  12067886294 |        469 |
| 2015 | Evangelia   | Papadopoulos  |  20000000050 |        469 |
| 2015 | John        | Pappas        |  20000000001 |        469 |
| 2015 | Andriette   | Brake         |  13948546116 |        470 |
| 2015 | Niki        | Katsaros      |  20000000016 |        470 |
| 2015 | Vasiliki    | Oikonomou     |  20000000006 |        470 |
| 2015 | Sinclair    | Botly         |  14381439992 |        471 |
| 2015 | Katerina    | Dimitriou     |  20000000044 |        471 |
| 2015 | Petros      | Dimitriou     |  20000000069 |        471 |
| 2015 | Alexandros  | Mylonas       |  20000000073 |        471 |
| 2015 | Maria       | Samaras       |  20000000040 |        471 |
| 2015 | Murray      | Broddle       |  12243954876 |        472 |
| 2015 | Evangelia   | Christodoulou |  20000000070 |        472 |
| 2015 | Travers     | Glason        |  13635342634 |        472 |
| 2015 | John        | Katsaros      |  20000000041 |        472 |
| 2015 | Aris        | Lazaridis     |  20000000057 |        472 |
| 2015 | Despina     | Petrou        |  20000000014 |        472 |
| 2015 | Vasileios   | Samaras       |  20000000015 |        472 |
| 2015 | Graeme      | Scargill      |  14109005682 |        472 |
| 2015 | Despina     | Theodorou     |  20000000054 |        472 |
| 2015 | Sofia       | Vasileiou     |  20000000002 |        472 |
| 2015 | Irene       | Alexiou       |  20000000012 |        473 |
| 2015 | Barbabra    | Faier         |  11438369194 |        473 |
| 2015 | Clarey      | Jeskin        |  16416128552 |        473 |
| 2015 | Mendy       | Morman        |  16160341392 |        473 |
| 2015 | Alexandra   | Mylonas       |  20000000048 |        473 |
| 2015 | Nita        | Nyssens       |  18906145412 |        473 |
| 2015 | Antonis     | Pappas        |  20000000051 |        473 |
| 2015 | Katerina    | Petrou        |  20000000064 |        473 |
| 2015 | Aris        | Vasileiou     |  20000000077 |        473 |
| 2015 | Evangelia   | Antoniou      |  20000000030 |        474 |
| 2015 | John        | Kostopoulos   |  20000000061 |        474 |
| 2015 | Alyosha     | Morrant       |  14777238567 |        474 |
| 2015 | Despina     | Nikolaidis    |  20000000034 |        474 |
| 2015 | Irene       | Vasileiou     |  20000000052 |        474 |
| 2015 | Dimitrios   | Anastasiou    |  20000000003 |        476 |
| 2015 | Vasileios   | Antoniou      |  20000000055 |        476 |
| 2015 | Dimitrios   | Mylonas       |  20000000023 |        476 |
| 2015 | Vasileios   | Papadopoulos  |  20000000075 |        478 |
| 2015 | Vasiliki    | Stavrou       |  20000000046 |        478 |
| 2015 | Loretta     | Breacher      |  11080704404 |        479 |
| 2015 | Aris        | Georgiou      |  20000000017 |        479 |
| 2015 | Evangelia   | Karagiannis   |  20000000010 |        479 |
| 2015 | Niki        | Kostopoulos   |  20000000036 |        479 |
| 2015 | Donnamarie  | Martinson     |  15576111026 |        479 |
| 2015 | Beverlee    | Warmisham     |  13967096273 |        479 |
| 2015 | Ioannis     | Georgiou      |  20000000067 |        480 |
| 2015 | Dimitrios   | Ioannou       |  20000000043 |        480 |
| 2015 | Irene       | Markou        |  20000000072 |        480 |
| 2015 | Niki        | Oikonomou     |  20000000056 |        480 |
| 2015 | Ynes        | Kendred       |  11007885645 |        481 |
| 2015 | Petros      | Nikolaidis    |  20000000009 |        481 |
| 2016 | Niki        | Kostopoulos   |  20000000036 |        456 |
| 2016 | Panagiotis  | Samaras       |  20000000065 |        456 |
| 2016 | Katerina    | Theodorou     |  20000000004 |        456 |
| 2016 | Dimitrios   | Anastasiou    |  20000000003 |        459 |
| 2016 | Aris        | Georgiou      |  20000000017 |        459 |
| 2016 | Irene       | Alexiou       |  20000000012 |        460 |
| 2016 | Petros      | Nikolaidis    |  20000000009 |        460 |
| 2016 | Alexandra   | Makris        |  20000000008 |        461 |
| 2016 | John        | Pappas        |  20000000001 |        461 |
| 2016 | Ealasaid    | Millen        |  12067886294 |        462 |
| 2016 | Panagiotis  | Papadopoulos  |  20000000025 |        462 |
| 2016 | Tim         | Schild        |  18639800390 |        462 |
| 2016 | Despina     | Theodorou     |  20000000054 |        462 |
| 2016 | Sofia       | Markou        |  20000000022 |        464 |
| 2016 | Nita        | Nyssens       |  18906145412 |        464 |
| 2016 | Antonis     | Pappas        |  20000000051 |        464 |
| 2016 | Vasileios   | Samaras       |  20000000015 |        464 |
| 2016 | Ynes        | Kendred       |  11007885645 |        465 |
| 2016 | John        | Kostopoulos   |  20000000061 |        465 |
| 2016 | Alexandros  | Kouris        |  20000000013 |        465 |
| 2016 | Irene       | Lazaridis     |  20000000032 |        465 |
| 2016 | Evangelia   | Antoniou      |  20000000030 |        466 |
| 2016 | Ogdan       | Dulson        |  19634353963 |        466 |
| 2016 | Evangelia   | Karagiannis   |  20000000010 |        466 |
| 2016 | Markos      | Nikolaidis    |  20000000059 |        466 |
| 2016 | Alexandra   | Anastasiou    |  20000000028 |        468 |
| 2016 | Ioannis     | Georgiou      |  20000000067 |        468 |
| 2016 | Daphne      | Ioannou       |  20000000018 |        468 |
| 2016 | Daphne      | Kouris        |  20000000038 |        468 |
| 2016 | Aris        | Lazaridis     |  20000000057 |        468 |
| 2016 | Despina     | Petrou        |  20000000014 |        468 |
| 2016 | Sofia       | Alexiou       |  20000000062 |        469 |
| 2016 | Daphne      | Anastasiou    |  20000000078 |        469 |
| 2016 | Loretta     | Breacher      |  11080704404 |        469 |
| 2016 | Maria       | Christodoulou |  20000000020 |        469 |
| 2016 | Alexandros  | Makris        |  20000000033 |        469 |
| 2016 | Donnamarie  | Martinson     |  15576111026 |        469 |
| 2016 | Mendy       | Morman        |  16160341392 |        469 |
| 2016 | Petros      | Raptis        |  20000000049 |        469 |
| 2016 | Niki        | Katsaros      |  20000000016 |        470 |
| 2016 | Vasileios   | Papadopoulos  |  20000000075 |        470 |
| 2016 | Graeme      | Scargill      |  14109005682 |        470 |
| 2016 | Vasiliki    | Stavrou       |  20000000046 |        470 |
| 2016 | Stephi      | Balsillie     |  14334281355 |        471 |
| 2016 | Dimitrios   | Ioannou       |  20000000043 |        471 |
| 2016 | Irene       | Markou        |  20000000072 |        471 |
| 2016 | Dimitrios   | Mylonas       |  20000000023 |        471 |
| 2016 | Irene       | Vasileiou     |  20000000052 |        471 |
| 2016 | Alexandros  | Anastasiou    |  20000000053 |        472 |
| 2016 | Murray      | Broddle       |  12243954876 |        472 |
| 2016 | Petros      | Dimitriou     |  20000000069 |        472 |
| 2016 | Clarey      | Jeskin        |  16416128552 |        472 |
| 2016 | Katerina    | Raptis        |  20000000024 |        472 |
| 2016 | Maria       | Samaras       |  20000000040 |        472 |
| 2016 | Beverlee    | Warmisham     |  13967096273 |        472 |
| 2016 | Dimitrios   | Kouris        |  20000000063 |        473 |
| 2016 | Matti       | Kurtis        |  11282999234 |        473 |
| 2016 | Ioannis     | Markou        |  20000000047 |        473 |
| 2016 | Despina     | Nikolaidis    |  20000000034 |        473 |
| 2016 | Niki        | Oikonomou     |  20000000056 |        473 |
| 2016 | Evangelia   | Papadopoulos  |  20000000050 |        473 |
| 2016 | Niki        | Pappas        |  20000000076 |        473 |
| 2016 | Alexander   | Portwain      |  15607764854 |        473 |
| 2016 | John        | Stavrou       |  20000000021 |        473 |
| 2016 | Ioannis     | Vasileiou     |  20000000027 |        473 |
| 2016 | Sinclair    | Botly         |  14381439992 |        474 |
| 2016 | Panagiotis  | Christodoulou |  20000000045 |        474 |
| 2016 | Katerina    | Dimitriou     |  20000000044 |        474 |
| 2016 | Alexandros  | Mylonas       |  20000000073 |        474 |
| 2016 | Despina     | Raptis        |  20000000074 |        474 |
| 2016 | Aris        | Alexiou       |  20000000037 |        476 |
| 2016 | Evangelia   | Christodoulou |  20000000070 |        476 |
| 2016 | Travers     | Glason        |  13635342634 |        476 |
| 2016 | John        | Katsaros      |  20000000041 |        476 |
| 2016 | Vasiliki    | Katsaros      |  20000000066 |        476 |
| 2016 | Sofia       | Vasileiou     |  20000000002 |        476 |
| 2016 | Daphne      | Makris        |  20000000058 |        478 |
| 2016 | Petros      | Theodorou     |  20000000029 |        478 |
| 2016 | Barbabra    | Faier         |  11438369194 |        479 |
| 2016 | Alyosha     | Morrant       |  14777238567 |        479 |
| 2016 | Vasileios   | Antoniou      |  20000000055 |        480 |
| 2016 | Sofia       | Georgiou      |  20000000042 |        480 |
| 2016 | Vasiliki    | Pappas        |  20000000026 |        480 |
| 2016 | Antonis     | Stavrou       |  20000000071 |        480 |
| 2016 | Alexandra   | Ioannou       |  20000000068 |        481 |
| 2016 | Markos      | Petrou        |  20000000039 |        481 |
| 2016 | Maria       | Karagiannis   |  20000000060 |        483 |
| 2016 | Antonis     | Oikonomou     |  20000000031 |        483 |
| 2016 | Vasileios   | Karagiannis   |  20000000035 |        485 |
| 2016 | Vasiliki    | Oikonomou     |  20000000006 |        485 |
| 2016 | Katerina    | Petrou        |  20000000064 |        485 |
| 2016 | Markos      | Dimitriou     |  20000000019 |        489 |
| 2016 | Alexandra   | Mylonas       |  20000000048 |        489 |
| 2016 | Aris        | Vasileiou     |  20000000077 |        489 |
| 2017 | Irene       | Alexiou       |  20000000012 |        438 |
| 2017 | Evangelia   | Christodoulou |  20000000070 |        438 |
| 2017 | John        | Katsaros      |  20000000041 |        438 |
| 2017 | Donnamarie  | Martinson     |  15576111026 |        439 |
| 2017 | Beverlee    | Warmisham     |  13967096273 |        439 |
| 2017 | Markos      | Dimitriou     |  20000000019 |        442 |
| 2017 | Alexandra   | Mylonas       |  20000000048 |        442 |
| 2017 | Aris        | Vasileiou     |  20000000077 |        442 |
| 2017 | Aris        | Alexiou       |  20000000037 |        444 |
| 2017 | Daphne      | Anastasiou    |  20000000078 |        444 |
| 2017 | Maria       | Christodoulou |  20000000020 |        444 |
| 2017 | Katerina    | Dimitriou     |  20000000044 |        444 |
| 2017 | Vasiliki    | Katsaros      |  20000000066 |        444 |
| 2017 | Matti       | Kurtis        |  11282999234 |        444 |
| 2017 | Alexandra   | Makris        |  20000000008 |        444 |
| 2017 | Alexandros  | Mylonas       |  20000000073 |        444 |
| 2017 | Petros      | Raptis        |  20000000049 |        444 |
| 2017 | Vasileios   | Samaras       |  20000000015 |        444 |
| 2017 | Aris        | Georgiou      |  20000000017 |        448 |
| 2017 | Alexandra   | Ioannou       |  20000000068 |        448 |
| 2017 | Evangelia   | Karagiannis   |  20000000010 |        448 |
| 2017 | Niki        | Oikonomou     |  20000000056 |        448 |
| 2017 | Vasileios   | Papadopoulos  |  20000000075 |        448 |
| 2017 | Markos      | Petrou        |  20000000039 |        448 |
| 2017 | Tim         | Schild        |  18639800390 |        448 |
| 2017 | Vasiliki    | Stavrou       |  20000000046 |        448 |
| 2017 | Ioannis     | Vasileiou     |  20000000027 |        448 |
| 2017 | Sinclair    | Botly         |  14381439992 |        450 |
| 2017 | Panagiotis  | Christodoulou |  20000000045 |        450 |
| 2017 | Petros      | Dimitriou     |  20000000069 |        450 |
| 2017 | Niki        | Katsaros      |  20000000016 |        450 |
| 2017 | Antonis     | Kostopoulos   |  20000000011 |        450 |
| 2017 | Dimitrios   | Mylonas       |  20000000023 |        450 |
| 2017 | Despina     | Raptis        |  20000000074 |        450 |
| 2017 | Maria       | Samaras       |  20000000040 |        450 |
| 2017 | Irene       | Vasileiou     |  20000000052 |        450 |
| 2017 | Ogdan       | Dulson        |  19634353963 |        452 |
| 2017 | Clarey      | Jeskin        |  16416128552 |        452 |
| 2017 | Daphne      | Makris        |  20000000058 |        452 |
| 2017 | Alyosha     | Morrant       |  14777238567 |        452 |
| 2017 | Alexander   | Portwain      |  15607764854 |        452 |
| 2017 | Petros      | Theodorou     |  20000000029 |        452 |
| 2017 | Dimitrios   | Anastasiou    |  20000000003 |        453 |
| 2017 | John        | Kostopoulos   |  20000000061 |        453 |
| 2017 | Irene       | Lazaridis     |  20000000032 |        453 |
| 2017 | Panagiotis  | Antoniou      |  20000000005 |        454 |
| 2017 | Sofia       | Georgiou      |  20000000042 |        454 |
| 2017 | Vasileios   | Karagiannis   |  20000000035 |        454 |
| 2017 | Alexandros  | Kouris        |  20000000013 |        454 |
| 2017 | Dimitrios   | Kouris        |  20000000063 |        454 |
| 2017 | Despina     | Nikolaidis    |  20000000034 |        454 |
| 2017 | Vasiliki    | Oikonomou     |  20000000006 |        454 |
| 2017 | Panagiotis  | Papadopoulos  |  20000000025 |        454 |
| 2017 | Katerina    | Petrou        |  20000000064 |        454 |
| 2017 | Antonis     | Stavrou       |  20000000071 |        454 |
| 2017 | Despina     | Theodorou     |  20000000054 |        454 |
| 2017 | Ynes        | Kendred       |  11007885645 |        455 |
| 2017 | Niki        | Kostopoulos   |  20000000036 |        455 |
| 2017 | Ioannis     | Lazaridis     |  20000000007 |        455 |
| 2017 | Panagiotis  | Samaras       |  20000000065 |        455 |
| 2017 | Alexandros  | Anastasiou    |  20000000053 |        456 |
| 2017 | Maria       | Karagiannis   |  20000000060 |        456 |
| 2017 | Antonis     | Oikonomou     |  20000000031 |        456 |
| 2017 | Katerina    | Raptis        |  20000000024 |        456 |
| 2017 | Sofia       | Vasileiou     |  20000000002 |        456 |
| 2017 | Vasileios   | Antoniou      |  20000000055 |        457 |
| 2017 | Vasiliki    | Pappas        |  20000000026 |        457 |
| 2017 | Alexandra   | Anastasiou    |  20000000028 |        458 |
| 2017 | Murray      | Broddle       |  12243954876 |        458 |
| 2017 | Dimitrios   | Ioannou       |  20000000043 |        458 |
| 2017 | Aris        | Lazaridis     |  20000000057 |        458 |
| 2017 | Irene       | Markou        |  20000000072 |        458 |
| 2017 | Nita        | Nyssens       |  18906145412 |        458 |
| 2017 | Despina     | Petrou        |  20000000014 |        458 |
| 2017 | Graeme      | Scargill      |  14109005682 |        458 |
| 2017 | Sofia       | Alexiou       |  20000000062 |        460 |
| 2017 | Daphne      | Ioannou       |  20000000018 |        460 |
| 2017 | Alexandros  | Makris        |  20000000033 |        460 |
| 2017 | Ioannis     | Markou        |  20000000047 |        460 |
| 2017 | Evangelia   | Papadopoulos  |  20000000050 |        460 |
| 2017 | Niki        | Pappas        |  20000000076 |        460 |
| 2017 | John        | Stavrou       |  20000000021 |        460 |
| 2017 | Katerina    | Theodorou     |  20000000004 |        460 |
| 2017 | Sofia       | Markou        |  20000000022 |        469 |
| 2017 | Antonis     | Pappas        |  20000000051 |        469 |
| 2017 | Ioannis     | Georgiou      |  20000000067 |        470 |
| 2017 | Daphne      | Kouris        |  20000000038 |        470 |
| 2017 | Petros      | Nikolaidis    |  20000000009 |        470 |
| 2017 | Evangelia   | Antoniou      |  20000000030 |        471 |
| 2017 | Markos      | Nikolaidis    |  20000000059 |        471 |
| 2017 | John        | Pappas        |  20000000001 |        471 |
| 2018 | Irene       | Alexiou       |  20000000012 |        205 |
| 2018 | Vasiliki    | Stavrou       |  20000000046 |        205 |
| 2018 | Dimitrios   | Mylonas       |  20000000023 |        209 |
| 2018 | Graeme      | Scargill      |  14109005682 |        209 |
| 2018 | Aris        | Alexiou       |  20000000037 |        215 |
| 2018 | Petros      | Dimitriou     |  20000000069 |        215 |
| 2018 | Aris        | Lazaridis     |  20000000057 |        215 |
| 2018 | Ynes        | Kendred       |  11007885645 |        223 |
| 2018 | Matti       | Kurtis        |  11282999234 |        223 |
| 2018 | Murray      | Broddle       |  12243954876 |        224 |
| 2018 | Despina     | Petrou        |  20000000014 |        224 |
| 2018 | Panagiotis  | Antoniou      |  20000000005 |        225 |
| 2018 | Ioannis     | Lazaridis     |  20000000007 |        225 |
| 2018 | Markos      | Petrou        |  20000000039 |        225 |
| 2018 | Sofia       | Alexiou       |  20000000062 |        235 |
| 2018 | Alexandra   | Anastasiou    |  20000000028 |        235 |
| 2018 | Donnamarie  | Martinson     |  15576111026 |        235 |
| 2018 | Alexandra   | Mylonas       |  20000000048 |        235 |
| 2018 | John        | Pappas        |  20000000001 |        235 |
| 2018 | Daphne      | Anastasiou    |  20000000078 |        237 |
| 2018 | John        | Katsaros      |  20000000041 |        237 |
| 2018 | Niki        | Katsaros      |  20000000016 |        238 |
| 2018 | Panagiotis  | Samaras       |  20000000065 |        238 |
| 2018 | Tim         | Schild        |  18639800390 |        238 |
| 2018 | Ealasaid    | Millen        |  12067886294 |        244 |
| 2018 | Petros      | Raptis        |  20000000049 |        244 |
| 2018 | Ioannis     | Georgiou      |  20000000067 |        246 |
| 2018 | Alyosha     | Morrant       |  14777238567 |        246 |
| 2018 | Vasiliki    | Pappas        |  20000000026 |        246 |
| 2018 | Sinclair    | Botly         |  14381439992 |        249 |
| 2018 | Daphne      | Makris        |  20000000058 |        249 |
| 2018 | Stephi      | Balsillie     |  14334281355 |        252 |
| 2018 | Vasileios   | Samaras       |  20000000015 |        252 |
| 2018 | Alexandros  | Makris        |  20000000033 |        257 |
| 2018 | Vasileios   | Papadopoulos  |  20000000075 |        257 |
| 2018 | Ioannis     | Vasileiou     |  20000000027 |        257 |
| 2018 | Daphne      | Ioannou       |  20000000018 |        258 |
| 2018 | Evangelia   | Karagiannis   |  20000000010 |        258 |
| 2018 | Irene       | Lazaridis     |  20000000032 |        258 |
| 2018 | Nita        | Nyssens       |  18906145412 |        267 |
| 2018 | Antonis     | Oikonomou     |  20000000031 |        267 |
| 2018 | Loretta     | Breacher      |  11080704404 |        274 |
| 2018 | Daphne      | Kouris        |  20000000038 |        274 |
| 2018 | Barbabra    | Faier         |  11438369194 |        275 |
| 2018 | Petros      | Nikolaidis    |  20000000009 |        275 |
| 2018 | Vasiliki    | Katsaros      |  20000000066 |        279 |
| 2018 | Irene       | Vasileiou     |  20000000052 |        279 |
| 2018 | Clarey      | Jeskin        |  16416128552 |        280 |
| 2018 | Sofia       | Markou        |  20000000022 |        280 |
| 2018 | Panagiotis  | Christodoulou |  20000000045 |        291 |
| 2018 | Beverlee    | Warmisham     |  13967096273 |        291 |
| 2018 | Maria       | Christodoulou |  20000000020 |        298 |
| 2018 | Despina     | Theodorou     |  20000000054 |        298 |
| 2018 | Niki        | Kostopoulos   |  20000000036 |        301 |
| 2018 | Alexander   | Portwain      |  15607764854 |        301 |
| 2018 | Aris        | Vasileiou     |  20000000077 |        301 |
| 2018 | Dimitrios   | Kouris        |  20000000063 |        310 |
| 2018 | Ioannis     | Markou        |  20000000047 |        310 |
| 2019 | Barbabra    | Faier         |  11438369194 |        205 |
| 2019 | Aris        | Georgiou      |  20000000017 |        205 |
| 2019 | Artair      | Isakovic      |  14272369915 |        213 |
| 2019 | Daphne      | Makris        |  20000000058 |        213 |
| 2019 | Katerina    | Raptis        |  20000000024 |        213 |
| 2019 | Vasiliki    | Oikonomou     |  20000000006 |        215 |
| 2019 | Despina     | Raptis        |  20000000074 |        215 |
| 2019 | Maria       | Samaras       |  20000000040 |        215 |
| 2019 | Despina     | Theodorou     |  20000000054 |        215 |
| 2019 | Antonis     | Oikonomou     |  20000000031 |        219 |
| 2019 | John        | Pappas        |  20000000001 |        219 |
| 2019 | Dimitrios   | Kouris        |  20000000063 |        225 |
| 2019 | Alexandra   | Makris        |  20000000008 |        225 |
| 2019 | Irene       | Markou        |  20000000072 |        225 |
| 2019 | Niki        | Pappas        |  20000000076 |        226 |
| 2019 | Eldredge    | Peealess      |  10061102069 |        226 |
| 2019 | Sinclair    | Botly         |  14381439992 |        229 |
| 2019 | Aris        | Vasileiou     |  20000000077 |        229 |
| 2019 | Loretta     | Breacher      |  11080704404 |        232 |
| 2019 | Petros      | Theodorou     |  20000000029 |        232 |
| 2019 | Maria       | Christodoulou |  20000000020 |        233 |
| 2019 | Nita        | Nyssens       |  18906145412 |        233 |
| 2019 | Vasileios   | Samaras       |  20000000015 |        233 |
| 2019 | Evangelia   | Karagiannis   |  20000000010 |        235 |
| 2019 | Alexandros  | Makris        |  20000000033 |        235 |
| 2019 | Alexander   | Portwain      |  15607764854 |        236 |
| 2019 | Katerina    | Theodorou     |  20000000004 |        236 |
| 2019 | Petros      | Dimitriou     |  20000000069 |        238 |
| 2019 | Sofia       | Markou        |  20000000022 |        238 |
| 2019 | Murray      | Broddle       |  12243954876 |        239 |
| 2019 | Ioannis     | Georgiou      |  20000000067 |        239 |
| 2019 | Niki        | Oikonomou     |  20000000056 |        245 |
| 2019 | Petros      | Raptis        |  20000000049 |        245 |
| 2019 | Sofia       | Alexiou       |  20000000062 |        246 |
| 2019 | Sofia       | Vasileiou     |  20000000002 |        246 |
| 2019 | Panagiotis  | Christodoulou |  20000000045 |        250 |
| 2019 | Travers     | Glason        |  13635342634 |        250 |
| 2019 | Dimitrios   | Ioannou       |  20000000043 |        250 |
| 2019 | Dimitrios   | Anastasiou    |  20000000003 |        271 |
| 2019 | Markos      | Nikolaidis    |  20000000059 |        271 |
| 2019 | Irene       | Vasileiou     |  20000000052 |        271 |
| 2019 | Vasileios   | Antoniou      |  20000000055 |        275 |
| 2019 | Markos      | Petrou        |  20000000039 |        275 |
| 2019 | Irene       | Lazaridis     |  20000000032 |        276 |
| 2019 | Alexandros  | Mylonas       |  20000000073 |        276 |
| 2019 | Tim         | Schild        |  18639800390 |        276 |
| 2019 | Ynes        | Kendred       |  11007885645 |        281 |
| 2019 | Alyosha     | Morrant       |  14777238567 |        281 |
| 2019 | Daphne      | Ioannou       |  20000000018 |        284 |
| 2019 | Panagiotis  | Papadopoulos  |  20000000025 |        284 |
| 2019 | Aris        | Alexiou       |  20000000037 |        287 |
| 2019 | Stephi      | Balsillie     |  14334281355 |        287 |
| 2019 | Evangelia   | Antoniou      |  20000000030 |        301 |
| 2019 | Ealasaid    | Millen        |  12067886294 |        301 |
| 2019 | Despina     | Nikolaidis    |  20000000034 |        301 |
| 2019 | Ioannis     | Lazaridis     |  20000000007 |        311 |
| 2019 | Katerina    | Petrou        |  20000000064 |        311 |
| 2020 | Evangelia   | Christodoulou |  20000000070 |        206 |
| 2020 | Daphne      | Ioannou       |  20000000018 |        206 |
| 2020 | Irene       | Vasileiou     |  20000000052 |        206 |
| 2020 | Antonis     | Kostopoulos   |  20000000011 |        209 |
| 2020 | Ealasaid    | Millen        |  12067886294 |        209 |
| 2020 | Alexandra   | Mylonas       |  20000000048 |        209 |
| 2020 | Dimitrios   | Ioannou       |  20000000043 |        210 |
| 2020 | Petros      | Nikolaidis    |  20000000009 |        210 |
| 2020 | Niki        | Kostopoulos   |  20000000036 |        212 |
| 2020 | Sofia       | Vasileiou     |  20000000002 |        212 |
| 2020 | Ogdan       | Dulson        |  19634353963 |        214 |
| 2020 | Irene       | Lazaridis     |  20000000032 |        214 |
| 2020 | Despina     | Nikolaidis    |  20000000034 |        214 |
| 2020 | Eldredge    | Peealess      |  10061102069 |        214 |
| 2020 | Stephi      | Balsillie     |  14334281355 |        215 |
| 2020 | Panagiotis  | Christodoulou |  20000000045 |        215 |
| 2020 | Maria       | Christodoulou |  20000000020 |        215 |
| 2020 | Travers     | Glason        |  13635342634 |        215 |
| 2020 | Niki        | Katsaros      |  20000000016 |        222 |
| 2020 | Evangelia   | Papadopoulos  |  20000000050 |        222 |
| 2020 | Katerina    | Petrou        |  20000000064 |        222 |
| 2020 | Aris        | Vasileiou     |  20000000077 |        222 |
| 2020 | Alexandra   | Ioannou       |  20000000068 |        225 |
| 2020 | Alyosha     | Morrant       |  14777238567 |        225 |
| 2020 | Antonis     | Stavrou       |  20000000071 |        225 |
| 2020 | Sofia       | Markou        |  20000000022 |        226 |
| 2020 | Katerina    | Theodorou     |  20000000004 |        226 |
| 2020 | Aris        | Lazaridis     |  20000000057 |        235 |
